Employee ID,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,JobFunctionDescription,GenderCode,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,StandardHours,DistanceFromHome,EducationField,AgeAtExit,TenureDays,IsManager,OverTimeBinary,DistanceFromHome_norm,TenureDays_norm,EngagementScore_inv,SatisfactionScore_inv,WorkLife_inv,JobInvolvement_inv,JobSatisfaction_inv,TurnoverScore
2496.0,2.0,3.0,3.0,Selina,Mullins,28-Sep-20,27-Mar-23,Data Analyst ,Brian Thompson,selina.mullins@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Retirement,Reduce evidence policy clear nothing at.,IT/IS,Underground,Flagger,Male,55912.0,Single,PIP,1.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,2157.0,28.0,Yes,80.0,7.0,Management,,359.0,0,1.0,0.2142857142857143,0.2191358024691358,0.75,0.5,0.5,0.33333333333333326,0.25,0.46596167165472613
1056.0,4.0,2.0,2.0,Desmond,Anderson,18-Nov-21,,Software Engineer,Kari Bishop,desmond.anderson@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Unk,,Software Engineering,Wireline Construction,Driver,Male,12869.0,Widowed,Fully Meets,3.0,2.0,4.0,3.0,14.0,8.0,12.0,1.0,13458.0,12.0,Yes,80.0,1.0,Computer Science,,359.0,0,1.0,0.0,0.2191358024691358,0.25,0.75,0.75,0.33333333333333326,0.25,0.4805338188901235
2362.0,5.0,4.0,5.0,Nola,Bullock,30-Oct-20,28-Jul-22,Production Manager,Debra Green,nola.bullock@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Involuntary,Building source bill true education form include.,Production       ,Field Operations,Construction Manager,Female,97050.0,Married,Fully Meets,2.0,3.0,4.0,4.0,7.0,7.0,7.0,3.0,2544.0,18.0,No,80.0,6.0,Management,,359.0,1,0.0,0.17857142857142855,0.2191358024691358,0.0,0.25,0.0,0.0,0.25,0.14262350912319818
2069.0,3.0,1.0,5.0,Simon,Rivers,29-Jun-22,,Production Technician II,William Wagner,simon.rivers@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,Manager,Female,43569.0,Widowed,Fully Meets,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2561.0,11.0,No,80.0,2.0,Management,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.5,1.0,0.0,0.6666666666666667,1.0,0.5011894106226545
3752.0,3.0,1.0,5.0,Deven,Morse,06-Jul-22,,Software Engineer,Morgan Ross,deven.morse@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,Locator,Male,11664.0,Divorced,Fully Meets,3.0,3.0,4.0,3.0,6.0,3.0,1.0,1.0,7353.0,25.0,Yes,80.0,16.0,Management,,359.0,0,1.0,0.5357142857142857,0.2191358024691358,0.5,1.0,0.0,0.33333333333333326,0.25,0.5495685191231874
2413.0,4.0,2.0,2.0,Alexus,Greer,27-Jul-22,09-Oct-22,Production Manager,Clayton Phillips,alexus.greer@bilearner.com,PYZ,Active,Full-Time,Zone B,Temporary,Resignation,Tree choose manager ask prove three.,Production       ,General - Con,Driver,Female,18899.0,Single,Fully Meets,4.0,2.0,2.0,3.0,8.0,1.0,7.0,6.0,3748.0,13.0,No,80.0,1.0,Management,,359.0,1,0.0,0.0,0.2191358024691358,0.25,0.75,0.75,0.33333333333333326,0.75,0.4311290684500514
2295.0,3.0,5.0,4.0,Everett,Jordan,19-May-22,10-Apr-23,Production Manager,Michael Davis,everett.jordan@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Involuntary,Two describe leg executive that ok.,Production       ,Field Operations,Driller,Female,53295.0,Divorced,Fully Meets,5.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,6870.0,12.0,No,80.0,5.0,Management,,359.0,1,0.0,0.14285714285714285,0.2191358024691358,0.5,0.0,0.25,0.0,0.75,0.2937748164630067
1885.0,1.0,2.0,4.0,Jabari,Guerrero,07-Jan-22,,Production Technician I,Peter Giles,jabari.guerrero@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Con,Technician,Male,67723.0,Married,Fully Meets,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,6852.0,12.0,No,80.0,10.0,Technical Engineering,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,1.0,0.75,0.25,0.6666666666666667,0.75,0.5831524235330765
2325.0,4.0,4.0,1.0,Keenan,Jensen,29-Dec-20,,Production Manager,Megan Rich,keenan.jensen@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,Laborer,Female,60295.0,Divorced,Fully Meets,1.0,1.0,3.0,1.0,0.0,1.0,6.0,3.0,6384.0,17.0,No,80.0,29.0,Management,,359.0,1,0.0,0.9999999999999999,0.2191358024691358,0.25,0.25,1.0,1.0,0.5,0.5921577493556788
3217.0,1.0,2.0,1.0,Sarah,Akinkuolie,20-Jan-19,01-Oct-19,Director of Operations,Karen Munoz,sarah.akinkuolie@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Summer begin quickly.,Production       ,General - Con,Evp,Female,1810.0,Single,Needs Improvement,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2405.0,18.0,Yes,80.0,15.0,Management,,359.0,0,1.0,0.5,0.2191358024691358,1.0,0.75,1.0,0.33333333333333326,0.75,0.7385689566301649
1274.0,2.0,1.0,5.0,Lillie,Leblanc,22-Nov-22,,Production Manager,Nicole Pierce,lillie.leblanc@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Engineers,Engineer,Female,2006.0,Single,Fully Meets,3.0,4.0,4.0,3.0,4.0,0.0,1.0,5.0,6502.0,14.0,No,80.0,6.0,Engineering,,359.0,1,0.0,0.17857142857142855,0.2191358024691358,0.75,1.0,0.0,0.33333333333333326,0.25,0.4533492095995976
1371.0,1.0,1.0,2.0,Arianna,Carlson,28-Aug-21,16-Oct-21,Accountant I,Mrs. Nicole Garrison MD,arianna.carlson@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Involuntary,Tax thousand few tonight seek.,Admin Offices,Field Operations,Technician,Female,26844.0,Married,Exceeds,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2716.0,15.0,No,80.0,12.0,Technical Engineering,,359.0,0,0.0,0.39285714285714285,0.2191358024691358,1.0,1.0,0.75,0.0,0.75,0.5802646411438375
3982.0,1.0,1.0,1.0,Yair,Jennings,09-Aug-22,,President & CEO,Beverly Parker,yair.jennings@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Aerial,Field Technician,Female,24218.0,Married,Fully Meets,3.0,3.0,2.0,2.0,9.0,4.0,8.0,0.0,5907.0,6.0,No,80.0,24.0,Technical Engineering,,359.0,0,0.0,0.8214285714285714,0.2191358024691358,1.0,1.0,1.0,0.6666666666666667,0.75,0.7450885340181879
1548.0,1.0,4.0,4.0,Brice,Christian,11-Jun-19,,Production Technician I,Karen Marquez MD,brice.christian@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,Engineer,Male,75761.0,Widowed,Needs Improvement,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2759.0,12.0,Yes,80.0,19.0,Engineering,,359.0,0,1.0,0.6428571428571428,0.2191358024691358,1.0,0.25,0.25,0.0,0.5,0.5302909066387118
2357.0,1.0,2.0,3.0,Antoine,Murray,31-Dec-22,21-Jul-23,Production Manager,Erin Richard,antoine.murray@bilearner.com,PL,Active,Contract,Zone B,Temporary,Involuntary,Where author federal Democrat in institution.,Production       ,General - Con,Foreman,Female,48133.0,Married,Fully Meets,1.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4393.0,21.0,No,80.0,8.0,Construction Management,,359.0,1,0.0,0.25,0.2191358024691358,1.0,0.75,0.5,0.33333333333333326,0.75,0.5569368259542669
1468.0,3.0,1.0,3.0,Coleman,Bridges,27-Dec-18,,Production Technician I,Michael Flowers,coleman.bridges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,Laborer,Female,24605.0,Divorced,Exceeds,3.0,4.0,2.0,3.0,5.0,7.0,7.0,6.0,8834.0,13.0,No,80.0,9.0,Management,,359.0,0,0.0,0.2857142857142857,0.2191358024691358,0.5,1.0,0.5,0.33333333333333326,0.75,0.5097589750208243
2915.0,3.0,4.0,2.0,Jordyn,Patel,30-Apr-22,02-Aug-23,President & CEO,James Smith,jordyn.patel@bilearner.com,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Operations,Mechanic,Male,14468.0,Widowed,Fully Meets,2.0,3.0,3.0,4.0,9.0,0.0,0.0,3.0,3629.0,27.0,Yes,80.0,22.0,Management,,359.0,0,1.0,0.75,0.2191358024691358,0.5,0.25,0.75,0.0,0.5,0.5127571363461814
1527.0,1.0,1.0,3.0,Tristen,Reed,05-Jun-22,26-Aug-22,Production Technician I,Timothy Robbins,tristen.reed@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Voluntary,Career unit oil always without bag its.,Production       ,Engineers,Engineer,Female,39855.0,Widowed,Fully Meets,3.0,4.0,3.0,2.0,7.0,11.0,10.0,4.0,4553.0,11.0,No,80.0,2.0,Engineering,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,1.0,1.0,0.5,0.6666666666666667,0.5,0.577044346746076
2371.0,2.0,1.0,5.0,Ahmed,Mcmahon,21-Nov-22,,Data Analyst,Brian Ortiz MD,ahmed.mcmahon@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,Supervisor,Male,59104.0,Married,Fully Meets,1.0,4.0,2.0,3.0,7.0,1.0,7.0,4.0,5467.0,18.0,No,80.0,14.0,Management,,359.0,0,0.0,0.4642857142857143,0.2191358024691358,0.75,1.0,0.0,0.33333333333333326,0.75,0.548009960700304
3458.0,2.0,5.0,5.0,Cory,Robinson,28-Apr-22,24-May-23,BI Director,Elizabeth Anderson,cory.robinson@bilearner.com,BPC,Future Start,Contract,Zone A,Full-Time,Voluntary,Several young whether that expert.,Sales,Field Operations,Accounting,Female,5194.0,Single,Needs Improvement,3.0,3.0,2.0,2.0,7.0,2.0,7.0,0.0,3878.0,26.0,No,80.0,6.0,Management,,359.0,0,0.0,0.17857142857142855,0.2191358024691358,0.75,0.0,0.0,0.6666666666666667,0.75,0.3996956251370509
2473.0,4.0,4.0,3.0,Anastasia,Hardy,27-Mar-21,23-Jun-22,Director of Sales,Alexa Powell,anastasia.hardy@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Involuntary,Ability project political animal.,Production       ,Corp Operations,Field Technician,Male,55005.0,Single,Fully Meets,3.0,3.0,1.0,3.0,2.0,4.0,6.0,3.0,3510.0,8.0,Yes,80.0,9.0,Technical Engineering,,359.0,0,1.0,0.2857142857142857,0.2191358024691358,0.25,0.25,0.5,0.33333333333333326,1.0,0.5017413450647357
2142.0,2.0,5.0,1.0,Josue,Gentry,09-Jan-20,02-Nov-20,Production Technician II,Jill Hubbard,josue.gentry@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Involuntary,Often his world its threat last.,Production       ,Engineers,Engineer,Female,40697.0,Widowed,Exceeds,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2141.0,12.0,No,80.0,7.0,Engineering,,359.0,0,0.0,0.2142857142857143,0.2191358024691358,0.75,0.0,1.0,0.6666666666666667,0.75,0.5066101707895094
1334.0,1.0,3.0,1.0,Susan,Gordon,01-Sep-20,29-Nov-20,Sr. Network Engineer,Christina Knight,susan.gordon@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Retirement,Authority our technology administration section.,IT/IS,Underground,Laborer,Male,15975.0,Widowed,Fully Meets,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,9985.0,16.0,No,80.0,7.0,Management,,359.0,0,0.0,0.2142857142857143,0.2191358024691358,1.0,0.5,1.0,0.33333333333333326,1.0,0.5784539714945495
2590.0,1.0,1.0,4.0,Stephanie,Wilkinson,13-Jan-23,12-Feb-23,Director of Sales,Nancy Mccarthy,stephanie.wilkinson@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Retirement,Media move management if my.,Sales,Engineers,Evp,Male,47626.0,Married,Fully Meets,1.0,3.0,2.0,2.0,0.0,1.0,6.0,4.0,7104.0,9.0,Yes,80.0,10.0,Management,,359.0,0,1.0,0.3214285714285714,0.2191358024691358,1.0,1.0,0.25,0.6666666666666667,0.75,0.6882770873535982
2593.0,3.0,1.0,2.0,Sage,Booker,01-Dec-18,23-Jun-21,Sr. Accountant,Kimberly Lee,sage.booker@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Voluntary,Weight join evidence oil father.,Sales,General - Con,Chief Operating Officer,Male,64576.0,Widowed,Fully Meets,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,6907.0,15.0,Yes,80.0,19.0,Management,,359.0,0,1.0,0.6428571428571428,0.2191358024691358,0.5,1.0,0.75,1.0,0.75,0.8062016453723055
3761.0,2.0,4.0,1.0,Hazel,Vincent,22-Jun-23,10-Jul-23,Production Manager,Melissa Conrad,hazel.vincent@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Involuntary,Item born upon blue.,Production       ,General - Sga,Runner,Female,75880.0,Married,Exceeds,3.0,3.0,4.0,4.0,7.0,0.0,7.0,4.0,4834.0,17.0,Yes,80.0,8.0,Management,,359.0,1,1.0,0.25,0.2191358024691358,0.75,0.25,1.0,0.0,0.25,0.4759072229817959
2246.0,3.0,4.0,5.0,Britney,Logan,14-Oct-20,10-Apr-22,IT Manager - DB,Paul Robertson,britney.logan@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Resignation,Expect kitchen even anyone. Without agent she.,IT/IS,Field Operations,Technician,Male,7728.0,Divorced,Fully Meets,4.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2145.0,14.0,No,80.0,10.0,Technical Engineering,,359.0,1,0.0,0.3214285714285714,0.2191358024691358,0.5,0.25,0.0,0.33333333333333326,0.25,0.3205547399686133
3165.0,1.0,5.0,5.0,Kasey,Pineda,08-Mar-19,08-Feb-21,Production Technician I,Kenneth Wilkinson,kasey.pineda@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Retirement,Truth hope she after.,Production       ,Field Operations,Specialist,Female,38677.0,Single,Fully Meets,3.0,3.0,3.0,4.0,7.0,4.0,6.0,0.0,9857.0,21.0,No,80.0,15.0,Management,,359.0,0,0.0,0.5,0.2191358024691358,1.0,0.0,0.0,0.0,0.5,0.4036272664365762
1090.0,4.0,3.0,4.0,Taylor,Gamble,02-Jan-23,,Shared Services Manager,Jennifer Murphy,taylor.gamble@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Field Operations,Technician,Female,93542.0,Divorced,Fully Meets,3.0,2.0,4.0,2.0,8.0,4.0,7.0,3.0,9619.0,16.0,No,80.0,9.0,Technical Engineering,,359.0,1,0.0,0.2857142857142857,0.2191358024691358,0.25,0.5,0.25,0.6666666666666667,0.25,0.3911636472871784
1964.0,5.0,5.0,5.0,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,april.evensen@bilearner.com,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Voluntary,War good your trial second black sit.,Production       ,Executive,Manager,Female,2458.0,Married,Fully Meets,3.0,2.0,1.0,3.0,7.0,1.0,7.0,3.0,6893.0,15.0,No,80.0,2.0,Management,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.0,0.0,0.0,0.33333333333333326,1.0,0.22352738665590405
3113.0,5.0,2.0,5.0,Giselle,Calderon,03-Feb-19,02-Apr-19,CIO,Donna Duffy,giselle.calderon@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Voluntary,Stock indeed about brother campaign.,Production       ,Project Management - Con,Warehouse Technician,Female,96092.0,Divorced,Fully Meets,3.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,4221.0,10.0,No,80.0,26.0,Technical Engineering,,359.0,0,0.0,0.8928571428571428,0.2191358024691358,0.0,0.75,0.0,0.0,0.75,0.3678497097013674
1002.0,4.0,5.0,3.0,Sandra,Martin,12-Dec-22,28-May-23,Software Engineer,Angela Hayes,sandra.martin@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Involuntary,Behind buy our of very claim.,Software Engineering,Catv,Foreman,Female,2135.0,Widowed,Fully Meets,3.0,1.0,2.0,2.0,7.0,1.0,7.0,3.0,5130.0,23.0,No,80.0,8.0,Computer Science,,359.0,0,0.0,0.25,0.2191358024691358,0.25,0.0,0.5,0.6666666666666667,0.75,0.3802991786508088
3466.0,1.0,3.0,4.0,Clayton,Walker,13-Apr-22,10-Apr-23,Production Manager,Jon Holden,clayton.walker@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Sign figure employee card education.,IT/IS,Aerial,Driver,Male,64288.0,Married,Fully Meets,3.0,3.0,5.0,4.0,4.0,1.0,5.0,1.0,8452.0,23.0,No,80.0,7.0,Management,,359.0,1,0.0,0.2142857142857143,0.2191358024691358,1.0,0.5,0.25,0.0,0.0,0.31620147662114706
3320.0,1.0,4.0,4.0,Zachery,Moreno,18-May-20,,CIO,Dennis Richards,zachery.moreno@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,Civil Hand,Male,31303.0,Divorced,Fully Meets,5.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,7068.0,16.0,Yes,80.0,17.0,Management,,359.0,0,1.0,0.5714285714285714,0.2191358024691358,1.0,0.25,0.25,0.33333333333333326,0.5,0.5643345119200315
1238.0,1.0,3.0,3.0,Alessandra,Huynh,27-Oct-20,08-Nov-21,Production Technician I,Brandon Bates,alessandra.huynh@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,My live interesting street purpose early.,Production       ,Engineers,Engineer,Female,31462.0,Single,Fully Meets,3.0,4.0,3.0,2.0,7.0,15.0,12.0,2.0,19068.0,18.0,Yes,80.0,2.0,Engineering,,359.0,0,1.0,0.03571428571428571,0.2191358024691358,1.0,0.5,0.5,0.6666666666666667,0.5,0.5940442538471803
3118.0,3.0,2.0,3.0,Jeramiah,Chandler,28-Jan-19,14-Dec-20,Director of Operations,Dr. Anna Hayes DVM,jeramiah.chandler@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Pay avoid seem unit might month run.,Production       ,Catv,Splicer,Female,48848.0,Divorced,Fully Meets,3.0,3.0,3.0,3.0,3.0,4.0,9.0,1.0,4432.0,28.0,No,80.0,25.0,Management,,359.0,0,0.0,0.8571428571428571,0.2191358024691358,0.5,0.75,0.5,0.33333333333333326,0.5,0.5240018136779463
3142.0,4.0,5.0,1.0,Ingrid,Wilkins,10-Feb-21,,BI Developer,Theresa Foster,ingrid.wilkins@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,Accounting,Female,49701.0,Single,Fully Meets,3.0,3.0,3.0,4.0,5.0,2.0,7.0,2.0,9070.0,29.0,No,80.0,19.0,Management,,359.0,0,0.0,0.6428571428571428,0.2191358024691358,0.25,0.0,1.0,0.0,0.5,0.34536223487127027
2525.0,2.0,5.0,1.0,Larry,Novak,15-Sep-21,02-Jul-23,IT Support,Zachary Higgins,larry.novak@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Retirement,Executive might picture speech light.,Sales,General - Con,Helper,Male,11241.0,Married,Fully Meets,3.0,3.0,1.0,3.0,3.0,3.0,9.0,2.0,3551.0,22.0,No,80.0,5.0,Management,,359.0,0,0.0,0.14285714285714285,0.2191358024691358,0.75,0.0,1.0,0.33333333333333326,1.0,0.4460250346453951
2318.0,2.0,1.0,5.0,Faith,Golden,20-Feb-22,,Production Manager,Samuel Brown,faith.golden@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,Laborer,Female,57512.0,Widowed,Fully Meets,2.0,2.0,4.0,3.0,4.0,0.0,2.0,3.0,2379.0,14.0,Yes,80.0,5.0,Management,,359.0,1,1.0,0.14285714285714285,0.2191358024691358,0.75,1.0,0.0,0.33333333333333326,0.25,0.5259142089396203
2999.0,2.0,1.0,4.0,Travis,Cardenas,28-Oct-18,04-Aug-19,Accountant I,Charles Brock,travis.cardenas@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,Voluntary,Dream return commercial. Gas will interview.,Production       ,Field Operations,Laborer,Male,3588.0,Divorced,Fully Meets,3.0,3.0,2.0,1.0,0.0,1.0,7.0,2.0,9659.0,26.0,Yes,80.0,4.0,Management,,359.0,0,1.0,0.10714285714285714,0.2191358024691358,0.75,1.0,0.25,1.0,0.75,0.646741753297041
2608.0,1.0,4.0,5.0,Lewis,Hobbs,25-Oct-20,,Software Engineer,Cynthia Hurley,lewis.hobbs@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unk,,Sales,Field Operations,Administrative,Male,47864.0,Married,Needs Improvement,3.0,3.0,3.0,1.0,1.0,0.0,8.0,4.0,3198.0,28.0,Yes,80.0,6.0,Management,,359.0,0,1.0,0.17857142857142855,0.2191358024691358,1.0,0.25,0.0,1.0,0.5,0.5871767956466205
3419.0,2.0,5.0,2.0,Stanley,Reyes,14-Oct-19,,Production Technician I,Miss Sandra Mckinney,stanley.reyes@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Con,Operator,Female,39578.0,Divorced,Fully Meets,3.0,3.0,4.0,3.0,7.0,0.0,8.0,1.0,3199.0,15.0,Yes,80.0,18.0,Management,,359.0,0,1.0,0.6071428571428571,0.2191358024691358,0.75,0.0,0.75,0.33333333333333326,0.25,0.5413488671736449
1577.0,5.0,2.0,1.0,Sullivan,Whitehead,15-Dec-20,,Production Technician II,Kevin Hall,sullivan.whitehead@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Finance & Accounting,Cfo,Female,11134.0,Widowed,Fully Meets,3.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,4342.0,19.0,No,80.0,8.0,Management,,359.0,0,0.0,0.25,0.2191358024691358,0.0,0.75,1.0,0.33333333333333326,0.25,0.41346896884806855
2438.0,4.0,1.0,4.0,Humberto,Rocha,13-Mar-22,,Production Manager,Melanie Mullins,humberto.rocha@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Wireless,Operator,Female,47253.0,Divorced,Fully Meets,5.0,3.0,4.0,3.0,0.0,1.0,3.0,3.0,19431.0,13.0,No,80.0,9.0,Management,,359.0,1,0.0,0.2857142857142857,0.2191358024691358,0.25,1.0,0.25,0.33333333333333326,0.25,0.41168305488609264
1788.0,2.0,5.0,1.0,Jakayla,Hall,11-Jul-20,,Production Technician I,Reginald Hernandez,jakayla.hall@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,Engineer,Male,50833.0,Divorced,Fully Meets,3.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,10976.0,18.0,No,80.0,2.0,Engineering,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.75,0.0,1.0,0.33333333333333326,0.75,0.4026816667534326
3462.0,3.0,3.0,1.0,Aliana,Nolan,13-Sep-18,17-Sep-21,Sr. Accountant,Brianna Mathews,aliana.nolan@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Involuntary,Yourself book budget product.,Sales,Field Operations,Lineman,Male,27270.0,Divorced,Exceeds,3.0,3.0,2.0,1.0,0.0,0.0,9.0,4.0,6930.0,6.0,Yes,80.0,7.0,Management,,359.0,0,1.0,0.2142857142857143,0.2191358024691358,0.5,0.5,1.0,1.0,0.75,0.6732272280145584
3078.0,1.0,1.0,5.0,Makaila,Baxter,08-Jan-21,01-Apr-23,Network Engineer,Aaron Andrews,makaila.baxter@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Voluntary,Particularly trouble sister.,Production       ,General - Con,Runner,Male,10871.0,Widowed,PIP,3.0,3.0,5.0,2.0,9.0,1.0,4.0,4.0,4164.0,28.0,Yes,80.0,13.0,Management,,359.0,0,1.0,0.42857142857142855,0.2191358024691358,1.0,1.0,0.0,0.6666666666666667,0.0,0.671978951092894
2339.0,3.0,1.0,5.0,India,Kemp,25-Jul-22,08-Nov-22,Production Manager,Brett Aguilar,india.kemp@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Pretty he matter south treat benefit.,Production       ,General - Sga,Administrator,Female,19049.0,Married,Fully Meets,1.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,1081.0,13.0,No,80.0,9.0,Management,,359.0,1,0.0,0.2857142857142857,0.2191358024691358,0.5,1.0,0.0,0.33333333333333326,0.25,0.4004491240683702
1953.0,4.0,5.0,4.0,Barbara,Sutwell,06-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Any adult enter these less.,Production       ,Finance & Accounting,Cfo,Female,2718.0,Divorced,Fully Meets,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2302.0,11.0,Yes,80.0,1.0,Management,,359.0,0,1.0,0.0,0.2191358024691358,0.25,0.0,0.25,0.33333333333333326,0.75,0.38912879040522547
1329.0,3.0,2.0,5.0,Allyson,Keller,25-Nov-22,12-Apr-23,Software Engineer,Desiree Bender,allyson.keller@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Resignation,Finish join stage start page your seem.,Software Engineering,Field Operations,Laborer,Male,77070.0,Widowed,Fully Meets,3.0,3.0,4.0,2.0,7.0,0.0,1.0,6.0,4682.0,14.0,No,80.0,10.0,Computer Science,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,0.5,0.75,0.0,0.6666666666666667,0.25,0.3995744882016848
1184.0,1.0,3.0,1.0,Patrick,Mckinney,10-Jan-22,11-May-23,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,New out peace director fish.,Production       ,Wireline Construction,Foreman,Female,50781.0,Divorced,Fully Meets,3.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,3690.0,15.0,No,80.0,1.0,Construction Management,,359.0,0,0.0,0.0,0.2191358024691358,1.0,0.5,1.0,0.6666666666666667,0.5,0.5622812984687968
2197.0,2.0,3.0,1.0,Adrien,Maddox,22-Aug-18,10-Nov-21,Production Technician I,Tamara Humphrey,adrien.maddox@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Two job continue often public often.,Production       ,Wireline Construction,Operator,Female,77437.0,Divorced,Needs Improvement,4.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,7082.0,16.0,Yes,80.0,23.0,Management,,359.0,0,1.0,0.7857142857142857,0.2191358024691358,0.75,0.5,1.0,0.33333333333333326,0.5,0.6628577758027874
